,Team,GP_T,MPG_T,FGM_T,FGA_T,FG%_T,3PM_T,3PA_T,3P%_T,FTM_T,FTA_T,FT%_T,TOV_T,PF_T,ORB_T,DRB_T,RPG_T,APG_T,SPG_T,BPG_T,PPG_T,TS%_T,eFG%_T,Total S%_T,ORB%_T,DRB%_T,TRB%_T,AST%_T,TOV%_T,STL%_T,BLK%_T,PPS_T,FIC40_T,ORtg_T,DRtg_T,eDiff_T,Poss_T,Pace_T,Player,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,OBPM,DBPM,BPM,Drafted
23,Sacramento,82,48.5,37.9,82.1,0.461,9.0,23.9,0.376,18.1,23.3,0.775,14.6,20.3,8.7,32.3,41.1,22.5,7.6,4.0,102.8,0.556,0.516,161.2,21.0,76.3,48.9,59.4,13.7,8.0,7.4,1.3,61.7,107.3,111.4,-4.0,7856.0,94.8,donovan-mitchell,5.3,13.1,0.408,3.0,6.4,0.463,2.4,6.6,0.354,2.6,3.2,0.8059999999999999,1.1,3.8,4.9,2.7,2.1,0.5,1.6,2.6,15.6,21.8,0.534,0.498,0.509,0.243,3.7,12.9,8.3,16.0,3.7,1.7,10.2,24.6,3.0,2.4,5.4,0.197,5.7,5.5,11.1,0
23,Sacramento,82,48.5,37.9,82.1,0.461,9.0,23.9,0.376,18.1,23.3,0.775,14.6,20.3,8.7,32.3,41.1,22.5,7.6,4.0,102.8,0.556,0.516,161.2,21.0,76.3,48.9,59.4,13.7,8.0,7.4,1.3,61.7,107.3,111.4,-4.0,7856.0,94.8,deaaron-fox,5.9,12.4,0.479,5.5,10.5,0.521,0.5,1.9,0.24600000000000002,4.3,5.9,0.736,0.6,3.4,4.0,4.6,1.5,0.2,2.4,2.5,16.7,22.7,0.5489999999999999,0.498,0.154,0.474,2.1,12.2,7.2,28.6,2.7,0.7,13.7,27.5,3.1,2.1,5.1,0.192,4.3,3.9,8.2,1
23,Sacramento,82,48.5,37.9,82.1,0.461,9.0,23.9,0.376,18.1,23.3,0.775,14.6,20.3,8.7,32.3,41.1,22.5,7.6,4.0,102.8,0.556,0.516,161.2,21.0,76.3,48.9,59.4,13.7,8.0,7.4,1.3,61.7,107.3,111.4,-4.0,7856.0,94.8,dennis-smith-jr,6.0,13.1,0.455,4.3,8.3,0.509,1.7,4.8,0.359,4.5,6.3,0.715,0.8,3.8,4.6,6.2,1.9,0.4,3.4,2.1,18.1,23.1,0.563,0.52,0.364,0.47600000000000003,2.7,11.5,7.3,34.2,3.1,1.2,17.3,27.2,3.1,0.9,4.0,0.142,5.4,1.1,6.5,0
23,Sacramento,82,48.5,37.9,82.1,0.461,9.0,23.9,0.376,18.1,23.3,0.775,14.6,20.3,8.7,32.3,41.1,22.5,7.6,4.0,102.8,0.556,0.516,161.2,21.0,76.3,48.9,59.4,13.7,8.0,7.4,1.3,61.7,107.3,111.4,-4.0,7856.0,94.8,bam-adebayo,4.5,7.5,0.599,4.5,7.5,0.599,0.0,0.0,0.0,4.1,6.2,0.653,3.1,4.9,8.0,0.8,0.7,1.5,1.7,2.6,13.0,22.0,0.624,0.599,0.0,0.831,11.1,17.3,14.2,4.7,1.2,4.9,13.9,18.5,3.3,2.3,5.6,0.196,4.5,3.6,8.2,0
23,Sacramento,82,48.5,37.9,82.1,0.461,9.0,23.9,0.376,18.1,23.3,0.775,14.6,20.3,8.7,32.3,41.1,22.5,7.6,4.0,102.8,0.556,0.516,161.2,21.0,76.3,48.9,59.4,13.7,8.0,7.4,1.3,61.7,107.3,111.4,-4.0,7856.0,94.8,justin-jackson,6.6,14.9,0.44299999999999995,4.0,7.8,0.51,2.6,7.1,0.37,2.5,3.3,0.748,1.5,3.2,4.7,2.8,0.8,0.2,1.7,1.4,18.3,21.3,0.555,0.531,0.47700000000000004,0.22,4.8,10.8,7.8,15.8,1.3,0.8,9.5,25.7,4.3,1.8,6.1,0.191,7.7,2.1,9.8,0
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,jonathan-isaac,4.1,8.0,0.508,3.1,5.2,0.593,1.0,2.8,0.348,2.9,3.7,0.78,1.8,6.1,7.8,1.2,1.2,1.5,1.5,2.2,12.0,24.6,0.614,0.568,0.348,0.461,7.7,25.1,16.7,7.5,2.4,6.2,13.3,20.3,2.4,1.9,4.3,0.205,5.8,4.2,10.0,1
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,lauri-markkanen,5.0,10.2,0.4920000000000001,3.1,5.8,0.545,1.9,4.4,0.423,3.7,4.4,0.835,2.4,4.8,7.2,0.9,0.4,0.5,1.1,2.0,15.6,25.0,0.635,0.584,0.434,0.436,10.0,17.5,14.0,5.6,0.8,1.8,8.1,22.5,4.8,1.8,6.7,0.235,7.9,1.5,9.4,0
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,zach-collins,3.5,5.3,0.652,3.2,4.8,0.672,0.3,0.5,0.476,2.8,3.8,0.743,1.7,4.2,5.9,0.4,0.5,1.8,1.5,2.7,10.0,31.0,0.703,0.6759999999999999,0.101,0.715,12.1,23.3,18.4,4.4,1.5,9.8,17.8,24.8,2.6,2.4,5.0,0.299,4.6,6.0,10.6,0
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,malik-monk,6.6,14.7,0.45,3.9,7.8,0.4970000000000001,2.7,6.9,0.397,3.9,4.7,0.8220000000000001,0.3,2.2,2.5,2.3,0.9,0.5,2.0,1.9,19.8,21.5,0.586,0.5429999999999999,0.47,0.32299999999999995,1.1,7.3,4.2,13.3,1.6,1.5,10.4,27.2,3.9,1.9,5.8,0.189,6.5,2.5,9.0,0
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,luke-kennard,6.4,13.1,0.489,4.0,7.7,0.525,2.4,5.4,0.438,4.3,5.1,0.856,1.2,3.9,5.1,2.5,0.8,0.4,1.6,2.2,19.5,24.4,0.629,0.579,0.414,0.386,3.9,12.1,8.2,13.6,1.4,0.9,9.3,24.0,5.5,1.6,7.1,0.217,8.4,2.0,10.3,0
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,donovan-mitchell,5.3,13.1,0.408,3.0,6.4,0.463,2.4,6.6,0.354,2.6,3.2,0.8059999999999999,1.1,3.8,4.9,2.7,2.1,0.5,1.6,2.6,15.6,21.8,0.534,0.498,0.509,0.243,3.7,12.9,8.3,16.0,3.7,1.7,10.2,24.6,3.0,2.4,5.4,0.197,5.7,5.5,11.1,0
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,dennis-smith-jr,6.0,13.1,0.455,4.3,8.3,0.509,1.7,4.8,0.359,4.5,6.3,0.715,0.8,3.8,4.6,6.2,1.9,0.4,3.4,2.1,18.1,23.1,0.563,0.52,0.364,0.47600000000000003,2.7,11.5,7.3,34.2,3.1,1.2,17.3,27.2,3.1,0.9,4.0,0.142,5.4,1.1,6.5,0
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,bam-adebayo,4.5,7.5,0.599,4.5,7.5,0.599,0.0,0.0,0.0,4.1,6.2,0.653,3.1,4.9,8.0,0.8,0.7,1.5,1.7,2.6,13.0,22.0,0.624,0.599,0.0,0.831,11.1,17.3,14.2,4.7,1.2,4.9,13.9,18.5,3.3,2.3,5.6,0.196,4.5,3.6,8.2,0
26,Orlando,82,48.3,38.3,87.0,0.44,8.5,26.1,0.328,16.0,21.4,0.747,13.3,19.3,9.8,33.3,43.2,22.2,7.1,4.8,101.1,0.524,0.489,151.5,21.6,77.4,48.7,58.0,12.1,7.3,8.0,1.2,61.1,103.7,110.5,-6.7,7990.7,96.8,justin-jackson,6.6,14.9,0.44299999999999995,4.0,7.8,0.51,2.6,7.1,0.37,2.5,3.3,0.748,1.5,3.2,4.7,2.8,0.8,0.2,1.7,1.4,18.3,21.3,0.555,0.531,0.47700000000000004,0.22,4.8,10.8,7.8,15.8,1.3,0.8,9.5,25.7,4.3,1.8,6.1,0.191,7.7,2.1,9.8,0
22,Chicago,82,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.7979999999999999,13.6,17.7,12.2,34.1,46.3,22.6,7.8,4.8,102.9,0.53,0.487,158.2,27.0,76.8,51.7,58.4,12.3,8.2,7.9,1.2,66.0,107.4,107.0,0.4,7852.2,95.3,lauri-markkanen,5.0,10.2,0.4920000000000001,3.1,5.8,0.545,1.9,4.4,0.423,3.7,4.4,0.835,2.4,4.8,7.2,0.9,0.4,0.5,1.1,2.0,15.6,25.0,0.635,0.584,0.434,0.436,10.0,17.5,14.0,5.6,0.8,1.8,8.1,22.5,4.8,1.8,6.7,0.235,7.9,1.5,9.4,1
22,Chicago,82,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.7979999999999999,13.6,17.7,12.2,34.1,46.3,22.6,7.8,4.8,102.9,0.53,0.487,158.2,27.0,76.8,51.7,58.4,12.3,8.2,7.9,1.2,66.0,107.4,107.0,0.4,7852.2,95.3,zach-collins,3.5,5.3,0.652,3.2,4.8,0.672,0.3,0.5,0.476,2.8,3.8,0.743,1.7,4.2,5.9,0.4,0.5,1.8,1.5,2.7,10.0,31.0,0.703,0.6759999999999999,0.101,0.715,12.1,23.3,18.4,4.4,1.5,9.8,17.8,24.8,2.6,2.4,5.0,0.299,4.6,6.0,10.6,0
22,Chicago,82,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.7979999999999999,13.6,17.7,12.2,34.1,46.3,22.6,7.8,4.8,102.9,0.53,0.487,158.2,27.0,76.8,51.7,58.4,12.3,8.2,7.9,1.2,66.0,107.4,107.0,0.4,7852.2,95.3,malik-monk,6.6,14.7,0.45,3.9,7.8,0.4970000000000001,2.7,6.9,0.397,3.9,4.7,0.8220000000000001,0.3,2.2,2.5,2.3,0.9,0.5,2.0,1.9,19.8,21.5,0.586,0.5429999999999999,0.47,0.32299999999999995,1.1,7.3,4.2,13.3,1.6,1.5,10.4,27.2,3.9,1.9,5.8,0.189,6.5,2.5,9.0,0
22,Chicago,82,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.7979999999999999,13.6,17.7,12.2,34.1,46.3,22.6,7.8,4.8,102.9,0.53,0.487,158.2,27.0,76.8,51.7,58.4,12.3,8.2,7.9,1.2,66.0,107.4,107.0,0.4,7852.2,95.3,luke-kennard,6.4,13.1,0.489,4.0,7.7,0.525,2.4,5.4,0.438,4.3,5.1,0.856,1.2,3.9,5.1,2.5,0.8,0.4,1.6,2.2,19.5,24.4,0.629,0.579,0.414,0.386,3.9,12.1,8.2,13.6,1.4,0.9,9.3,24.0,5.5,1.6,7.1,0.217,8.4,2.0,10.3,0
22,Chicago,82,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.7979999999999999,13.6,17.7,12.2,34.1,46.3,22.6,7.8,4.8,102.9,0.53,0.487,158.2,27.0,76.8,51.7,58.4,12.3,8.2,7.9,1.2,66.0,107.4,107.0,0.4,7852.2,95.3,donovan-mitchell,5.3,13.1,0.408,3.0,6.4,0.463,2.4,6.6,0.354,2.6,3.2,0.8059999999999999,1.1,3.8,4.9,2.7,2.1,0.5,1.6,2.6,15.6,21.8,0.534,0.498,0.509,0.243,3.7,12.9,8.3,16.0,3.7,1.7,10.2,24.6,3.0,2.4,5.4,0.197,5.7,5.5,11.1,0
22,Chicago,82,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.7979999999999999,13.6,17.7,12.2,34.1,46.3,22.6,7.8,4.8,102.9,0.53,0.487,158.2,27.0,76.8,51.7,58.4,12.3,8.2,7.9,1.2,66.0,107.4,107.0,0.4,7852.2,95.3,dennis-smith-jr,6.0,13.1,0.455,4.3,8.3,0.509,1.7,4.8,0.359,4.5,6.3,0.715,0.8,3.8,4.6,6.2,1.9,0.4,3.4,2.1,18.1,23.1,0.563,0.52,0.364,0.47600000000000003,2.7,11.5,7.3,34.2,3.1,1.2,17.3,27.2,3.1,0.9,4.0,0.142,5.4,1.1,6.5,0
22,Chicago,82,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.7979999999999999,13.6,17.7,12.2,34.1,46.3,22.6,7.8,4.8,102.9,0.53,0.487,158.2,27.0,76.8,51.7,58.4,12.3,8.2,7.9,1.2,66.0,107.4,107.0,0.4,7852.2,95.3,bam-adebayo,4.5,7.5,0.599,4.5,7.5,0.599,0.0,0.0,0.0,4.1,6.2,0.653,3.1,4.9,8.0,0.8,0.7,1.5,1.7,2.6,13.0,22.0,0.624,0.599,0.0,0.831,11.1,17.3,14.2,4.7,1.2,4.9,13.9,18.5,3.3,2.3,5.6,0.196,4.5,3.6,8.2,0
22,Chicago,82,48.2,38.6,87.1,0.444,7.6,22.3,0.34,18.0,22.5,0.7979999999999999,13.6,17.7,12.2,34.1,46.3,22.6,7.8,4.8,102.9,0.53,0.487,158.2,27.0,76.8,51.7,58.4,12.3,8.2,7.9,1.2,66.0,107.4,107.0,0.4,7852.2,95.3,justin-jackson,6.6,14.9,0.44299999999999995,4.0,7.8,0.51,2.6,7.1,0.37,2.5,3.3,0.748,1.5,3.2,4.7,2.8,0.8,0.2,1.7,1.4,18.3,21.3,0.555,0.531,0.47700000000000004,0.22,4.8,10.8,7.8,15.8,1.3,0.8,9.5,25.7,4.3,1.8,6.1,0.191,7.7,2.1,9.8,0
17,New York,82,48.4,39.6,88.5,0.447,8.6,24.7,0.348,16.6,21.1,0.7879999999999999,13.9,20.3,12.0,33.2,45.2,21.8,7.1,5.5,104.3,0.534,0.496,158.3,26.6,74.1,50.3,55.1,12.4,7.3,9.4,1.2,63.9,107.7,111.5,-3.8,7940.8,96.0,zach-collins,3.5,5.3,0.652,3.2,4.8,0.672,0.3,0.5,0.476,2.8,3.8,0.743,1.7,4.2,5.9,0.4,0.5,1.8,1.5,2.7,10.0,31.0,0.703,0.6759999999999999,0.101,0.715,12.1,23.3,18.4,4.4,1.5,9.8,17.8,24.8,2.6,2.4,5.0,0.299,4.6,6.0,10.6,0
17,New York,82,48.4,39.6,88.5,0.447,8.6,24.7,0.348,16.6,21.1,0.7879999999999999,13.9,20.3,12.0,33.2,45.2,21.8,7.1,5.5,104.3,0.534,0.496,158.3,26.6,74.1,50.3,55.1,12.4,7.3,9.4,1.2,63.9,107.7,111.5,-3.8,7940.8,96.0,malik-monk,6.6,14.7,0.45,3.9,7.8,0.4970000000000001,2.7,6.9,0.397,3.9,4.7,0.8220000000000001,0.3,2.2,2.5,2.3,0.9,0.5,2.0,1.9,19.8,21.5,0.586,0.5429999999999999,0.47,0.32299999999999995,1.1,7.3,4.2,13.3,1.6,1.5,10.4,27.2,3.9,1.9,5.8,0.189,6.5,2.5,9.0,0
17,New York,82,48.4,39.6,88.5,0.447,8.6,24.7,0.348,16.6,21.1,0.7879999999999999,13.9,20.3,12.0,33.2,45.2,21.8,7.1,5.5,104.3,0.534,0.496,158.3,26.6,74.1,50.3,55.1,12.4,7.3,9.4,1.2,63.9,107.7,111.5,-3.8,7940.8,96.0,luke-kennard,6.4,13.1,0.489,4.0,7.7,0.525,2.4,5.4,0.438,4.3,5.1,0.856,1.2,3.9,5.1,2.5,0.8,0.4,1.6,2.2,19.5,24.4,0.629,0.579,0.414,0.386,3.9,12.1,8.2,13.6,1.4,0.9,9.3,24.0,5.5,1.6,7.1,0.217,8.4,2.0,10.3,0
17,New York,82,48.4,39.6,88.5,0.447,8.6,24.7,0.348,16.6,21.1,0.7879999999999999,13.9,20.3,12.0,33.2,45.2,21.8,7.1,5.5,104.3,0.534,0.496,158.3,26.6,74.1,50.3,55.1,12.4,7.3,9.4,1.2,63.9,107.7,111.5,-3.8,7940.8,96.0,donovan-mitchell,5.3,13.1,0.408,3.0,6.4,0.463,2.4,6.6,0.354,2.6,3.2,0.8059999999999999,1.1,3.8,4.9,2.7,2.1,0.5,1.6,2.6,15.6,21.8,0.534,0.498,0.509,0.243,3.7,12.9,8.3,16.0,3.7,1.7,10.2,24.6,3.0,2.4,5.4,0.197,5.7,5.5,11.1,0
17,New York,82,48.4,39.6,88.5,0.447,8.6,24.7,0.348,16.6,21.1,0.7879999999999999,13.9,20.3,12.0,33.2,45.2,21.8,7.1,5.5,104.3,0.534,0.496,158.3,26.6,74.1,50.3,55.1,12.4,7.3,9.4,1.2,63.9,107.7,111.5,-3.8,7940.8,96.0,dennis-smith-jr,6.0,13.1,0.455,4.3,8.3,0.509,1.7,4.8,0.359,4.5,6.3,0.715,0.8,3.8,4.6,6.2,1.9,0.4,3.4,2.1,18.1,23.1,0.563,0.52,0.364,0.47600000000000003,2.7,11.5,7.3,34.2,3.1,1.2,17.3,27.2,3.1,0.9,4.0,0.142,5.4,1.1,6.5,0
17,New York,82,48.4,39.6,88.5,0.447,8.6,24.7,0.348,16.6,21.1,0.7879999999999999,13.9,20.3,12.0,33.2,45.2,21.8,7.1,5.5,104.3,0.534,0.496,158.3,26.6,74.1,50.3,55.1,12.4,7.3,9.4,1.2,63.9,107.7,111.5,-3.8,7940.8,96.0,bam-adebayo,4.5,7.5,0.599,4.5,7.5,0.599,0.0,0.0,0.0,4.1,6.2,0.653,3.1,4.9,8.0,0.8,0.7,1.5,1.7,2.6,13.0,22.0,0.624,0.599,0.0,0.831,11.1,17.3,14.2,4.7,1.2,4.9,13.9,18.5,3.3,2.3,5.6,0.196,4.5,3.6,8.2,0
17,New York,82,48.4,39.6,88.5,0.447,8.6,24.7,0.348,16.6,21.1,0.7879999999999999,13.9,20.3,12.0,33.2,45.2,21.8,7.1,5.5,104.3,0.534,0.496,158.3,26.6,74.1,50.3,55.1,12.4,7.3,9.4,1.2,63.9,107.7,111.5,-3.8,7940.8,96.0,justin-jackson,6.6,14.9,0.44299999999999995,4.0,7.8,0.51,2.6,7.1,0.37,2.5,3.3,0.748,1.5,3.2,4.7,2.8,0.8,0.2,1.7,1.4,18.3,21.3,0.555,0.531,0.47700000000000004,0.22,4.8,10.8,7.8,15.8,1.3,0.8,9.5,25.7,4.3,1.8,6.1,0.191,7.7,2.1,9.8,0
29,Dallas,82,48.2,36.2,82.3,0.44,10.7,30.1,0.355,14.8,18.5,0.8009999999999999,11.9,19.1,7.9,30.7,38.6,20.8,7.5,3.7,97.9,0.541,0.505,159.6,18.1,77.5,46.4,57.4,11.6,8.1,7.0,1.2,58.7,105.6,108.8,-3.2,7600.1,92.2,zach-collins,3.5,5.3,0.652,3.2,4.8,0.672,0.3,0.5,0.476,2.8,3.8,0.743,1.7,4.2,5.9,0.4,0.5,1.8,1.5,2.7,10.0,31.0,0.703,0.6759999999999999,0.101,0.715,12.1,23.3,18.4,4.4,1.5,9.8,17.8,24.8,2.6,2.4,5.0,0.299,4.6,6.0,10.6,0
29,Dallas,82,48.2,36.2,82.3,0.44,10.7,30.1,0.355,14.8,18.5,0.8009999999999999,11.9,19.1,7.9,30.7,38.6,20.8,7.5,3.7,97.9,0.541,0.505,159.6,18.1,77.5,46.4,57.4,11.6,8.1,7.0,1.2,58.7,105.6,108.8,-3.2,7600.1,92.2,malik-monk,6.6,14.7,0.45,3.9,7.8,0.4970000000000001,2.7,6.9,0.397,3.9,4.7,0.8220000000000001,0.3,2.2,2.5,2.3,0.9,0.5,2.0,1.9,19.8,21.5,0.586,0.5429999999999999,0.47,0.32299999999999995,1.1,7.3,4.2,13.3,1.6,1.5,10.4,27.2,3.9,1.9,5.8,0.189,6.5,2.5,9.0,0
29,Dallas,82,48.2,36.2,82.3,0.44,10.7,30.1,0.355,14.8,18.5,0.8009999999999999,11.9,19.1,7.9,30.7,38.6,20.8,7.5,3.7,97.9,0.541,0.505,159.6,18.1,77.5,46.4,57.4,11.6,8.1,7.0,1.2,58.7,105.6,108.8,-3.2,7600.1,92.2,luke-kennard,6.4,13.1,0.489,4.0,7.7,0.525,2.4,5.4,0.438,4.3,5.1,0.856,1.2,3.9,5.1,2.5,0.8,0.4,1.6,2.2,19.5,24.4,0.629,0.579,0.414,0.386,3.9,12.1,8.2,13.6,1.4,0.9,9.3,24.0,5.5,1.6,7.1,0.217,8.4,2.0,10.3,0
29,Dallas,82,48.2,36.2,82.3,0.44,10.7,30.1,0.355,14.8,18.5,0.8009999999999999,11.9,19.1,7.9,30.7,38.6,20.8,7.5,3.7,97.9,0.541,0.505,159.6,18.1,77.5,46.4,57.4,11.6,8.1,7.0,1.2,58.7,105.6,108.8,-3.2,7600.1,92.2,donovan-mitchell,5.3,13.1,0.408,3.0,6.4,0.463,2.4,6.6,0.354,2.6,3.2,0.8059999999999999,1.1,3.8,4.9,2.7,2.1,0.5,1.6,2.6,15.6,21.8,0.534,0.498,0.509,0.243,3.7,12.9,8.3,16.0,3.7,1.7,10.2,24.6,3.0,2.4,5.4,0.197,5.7,5.5,11.1,0
29,Dallas,82,48.2,36.2,82.3,0.44,10.7,30.1,0.355,14.8,18.5,0.8009999999999999,11.9,19.1,7.9,30.7,38.6,20.8,7.5,3.7,97.9,0.541,0.505,159.6,18.1,77.5,46.4,57.4,11.6,8.1,7.0,1.2,58.7,105.6,108.8,-3.2,7600.1,92.2,dennis-smith-jr,6.0,13.1,0.455,4.3,8.3,0.509,1.7,4.8,0.359,4.5,6.3,0.715,0.8,3.8,4.6,6.2,1.9,0.4,3.4,2.1,18.1,23.1,0.563,0.52,0.364,0.47600000000000003,2.7,11.5,7.3,34.2,3.1,1.2,17.3,27.2,3.1,0.9,4.0,0.142,5.4,1.1,6.5,1
29,Dallas,82,48.2,36.2,82.3,0.44,10.7,30.1,0.355,14.8,18.5,0.8009999999999999,11.9,19.1,7.9,30.7,38.6,20.8,7.5,3.7,97.9,0.541,0.505,159.6,18.1,77.5,46.4,57.4,11.6,8.1,7.0,1.2,58.7,105.6,108.8,-3.2,7600.1,92.2,bam-adebayo,4.5,7.5,0.599,4.5,7.5,0.599,0.0,0.0,0.0,4.1,6.2,0.653,3.1,4.9,8.0,0.8,0.7,1.5,1.7,2.6,13.0,22.0,0.624,0.599,0.0,0.831,11.1,17.3,14.2,4.7,1.2,4.9,13.9,18.5,3.3,2.3,5.6,0.196,4.5,3.6,8.2,0
29,Dallas,82,48.2,36.2,82.3,0.44,10.7,30.1,0.355,14.8,18.5,0.8009999999999999,11.9,19.1,7.9,30.7,38.6,20.8,7.5,3.7,97.9,0.541,0.505,159.6,18.1,77.5,46.4,57.4,11.6,8.1,7.0,1.2,58.7,105.6,108.8,-3.2,7600.1,92.2,justin-jackson,6.6,14.9,0.44299999999999995,4.0,7.8,0.51,2.6,7.1,0.37,2.5,3.3,0.748,1.5,3.2,4.7,2.8,0.8,0.2,1.7,1.4,18.3,21.3,0.555,0.531,0.47700000000000004,0.22,4.8,10.8,7.8,15.8,1.3,0.8,9.5,25.7,4.3,1.8,6.1,0.191,7.7,2.1,9.8,0
7,Portland,82,48.6,39.5,86.1,0.459,10.4,27.7,0.375,18.5,23.7,0.78,13.7,21.2,10.1,33.5,43.7,21.1,7.0,5.0,107.9,0.5589999999999999,0.52,161.4,23.0,76.8,49.8,53.4,12.4,7.1,8.1,1.3,64.7,110.3,110.8,-0.5,8027.2,96.7,zach-collins,3.5,5.3,0.652,3.2,4.8,0.672,0.3,0.5,0.476,2.8,3.8,0.743,1.7,4.2,5.9,0.4,0.5,1.8,1.5,2.7,10.0,31.0,0.703,0.6759999999999999,0.101,0.715,12.1,23.3,18.4,4.4,1.5,9.8,17.8,24.8,2.6,2.4,5.0,0.299,4.6,6.0,10.6,1
7,Portland,82,48.6,39.5,86.1,0.459,10.4,27.7,0.375,18.5,23.7,0.78,13.7,21.2,10.1,33.5,43.7,21.1,7.0,5.0,107.9,0.5589999999999999,0.52,161.4,23.0,76.8,49.8,53.4,12.4,7.1,8.1,1.3,64.7,110.3,110.8,-0.5,8027.2,96.7,malik-monk,6.6,14.7,0.45,3.9,7.8,0.4970000000000001,2.7,6.9,0.397,3.9,4.7,0.8220000000000001,0.3,2.2,2.5,2.3,0.9,0.5,2.0,1.9,19.8,21.5,0.586,0.5429999999999999,0.47,0.32299999999999995,1.1,7.3,4.2,13.3,1.6,1.5,10.4,27.2,3.9,1.9,5.8,0.189,6.5,2.5,9.0,0
7,Portland,82,48.6,39.5,86.1,0.459,10.4,27.7,0.375,18.5,23.7,0.78,13.7,21.2,10.1,33.5,43.7,21.1,7.0,5.0,107.9,0.5589999999999999,0.52,161.4,23.0,76.8,49.8,53.4,12.4,7.1,8.1,1.3,64.7,110.3,110.8,-0.5,8027.2,96.7,luke-kennard,6.4,13.1,0.489,4.0,7.7,0.525,2.4,5.4,0.438,4.3,5.1,0.856,1.2,3.9,5.1,2.5,0.8,0.4,1.6,2.2,19.5,24.4,0.629,0.579,0.414,0.386,3.9,12.1,8.2,13.6,1.4,0.9,9.3,24.0,5.5,1.6,7.1,0.217,8.4,2.0,10.3,0
7,Portland,82,48.6,39.5,86.1,0.459,10.4,27.7,0.375,18.5,23.7,0.78,13.7,21.2,10.1,33.5,43.7,21.1,7.0,5.0,107.9,0.5589999999999999,0.52,161.4,23.0,76.8,49.8,53.4,12.4,7.1,8.1,1.3,64.7,110.3,110.8,-0.5,8027.2,96.7,donovan-mitchell,5.3,13.1,0.408,3.0,6.4,0.463,2.4,6.6,0.354,2.6,3.2,0.8059999999999999,1.1,3.8,4.9,2.7,2.1,0.5,1.6,2.6,15.6,21.8,0.534,0.498,0.509,0.243,3.7,12.9,8.3,16.0,3.7,1.7,10.2,24.6,3.0,2.4,5.4,0.197,5.7,5.5,11.1,0
